               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,             0.08655,            0.033638,           0.0010627,            0.024938,            0.048425,            0.010363,           0.0025802,            0.097731,            0.043678,            0.041905,           0.0057488,           0.0057488,           0.0057488
                  54,            0.085426,            0.032996,          0.00097285,            0.019584,            0.050455,            0.011696,           0.0026942,            0.099305,            0.043414,            0.044579,           0.0056236,           0.0056236,           0.0056236
                  55,            0.086117,            0.032535,           0.0010169,            0.022392,            0.043149,           0.0092435,           0.0020554,            0.097934,            0.044665,            0.044367,           0.0054987,           0.0054987,           0.0054987
                  56,            0.086002,            0.032138,           0.0010082,            0.018985,            0.038262,             0.00854,           0.0021712,             0.09875,            0.045819,            0.042704,           0.0053743,           0.0053743,           0.0053743
                  57,            0.084281,            0.031732,          0.00092212,            0.020032,            0.045952,            0.012922,           0.0026138,            0.098439,            0.046134,            0.042856,           0.0052505,           0.0052505,           0.0052505
                  58,            0.084498,             0.03122,          0.00096998,            0.020361,            0.053326,             0.01036,           0.0023544,             0.10064,            0.044891,            0.046048,           0.0051274,           0.0051274,           0.0051274
                  59,            0.088318,            0.031219,          0.00090906,            0.021818,            0.043217,           0.0099036,           0.0023268,            0.098473,             0.04693,            0.043796,           0.0050052,           0.0050052,           0.0050052
                  60,            0.089459,            0.031028,          0.00087028,            0.030304,            0.025544,           0.0087572,           0.0020766,            0.099638,            0.046686,            0.044792,            0.004884,            0.004884,            0.004884
                  61,            0.089357,            0.030586,          0.00081058,            0.025783,            0.037936,            0.011034,           0.0025725,            0.098994,            0.046921,            0.045118,           0.0047639,           0.0047639,           0.0047639
                  62,             0.09106,            0.030794,           0.0008103,            0.023486,            0.035915,           0.0099858,           0.0022278,             0.10123,            0.046123,            0.048978,            0.004645,            0.004645,            0.004645
                  63,            0.091103,            0.030724,          0.00077794,            0.018598,            0.057232,            0.010622,           0.0023678,             0.09981,            0.047391,             0.04658,           0.0045275,           0.0045275,           0.0045275
                  64,            0.090849,            0.030542,          0.00078891,            0.020846,            0.041196,           0.0097975,           0.0022477,             0.10128,            0.046769,            0.049102,           0.0044114,           0.0044114,           0.0044114
                  65,            0.090161,            0.030282,          0.00080458,            0.020871,            0.043086,            0.009666,           0.0022597,            0.099486,            0.048114,            0.047007,           0.0042969,           0.0042969,           0.0042969
                  66,             0.09034,             0.03041,          0.00078851,            0.018305,            0.049542,           0.0095747,           0.0021113,             0.10108,            0.047729,             0.04966,            0.004184,            0.004184,            0.004184
                  67,            0.090496,            0.030354,          0.00078665,            0.019783,            0.061997,            0.011419,           0.0027248,            0.099921,             0.04815,            0.047308,            0.004073,            0.004073,            0.004073
                  68,            0.091732,            0.030611,          0.00082403,            0.023113,             0.04087,            0.010084,           0.0024441,             0.10104,            0.047334,            0.049281,           0.0039638,           0.0039638,           0.0039638
                  69,            0.092174,             0.03086,          0.00079806,            0.019063,            0.045889,           0.0098859,           0.0023271,             0.10036,            0.048238,            0.047223,           0.0038567,           0.0038567,           0.0038567
                  70,            0.091215,            0.030849,          0.00080081,            0.019286,            0.049872,           0.0099836,           0.0023571,             0.10116,            0.048026,            0.048883,           0.0037517,           0.0037517,           0.0037517
                  71,            0.091082,            0.030996,          0.00075787,            0.017275,            0.061274,           0.0090493,           0.0021839,             0.10057,            0.048622,            0.049548,           0.0036489,           0.0036489,           0.0036489
                  72,            0.091899,            0.030735,          0.00077106,            0.017448,            0.053452,           0.0089066,           0.0021327,             0.10096,            0.048403,            0.051007,           0.0035484,           0.0035484,           0.0035484
                  73,            0.090901,            0.030397,          0.00074843,            0.021901,             0.03969,           0.0094417,           0.0022198,             0.10122,            0.048408,            0.050822,           0.0034503,           0.0034503,           0.0034503
                  74,            0.091977,             0.03046,          0.00073534,            0.017242,            0.052932,           0.0099325,           0.0024166,             0.10105,            0.048256,            0.049233,           0.0033548,           0.0033548,           0.0033548
                  75,            0.092748,            0.030258,          0.00071333,             0.01664,            0.045766,           0.0093838,           0.0023557,             0.10175,            0.048176,            0.047926,           0.0032618,           0.0032618,           0.0032618
                  76,            0.091981,            0.029956,          0.00070289,            0.018189,            0.046544,             0.01003,           0.0025301,             0.10217,            0.047699,            0.049791,           0.0031716,           0.0031716,           0.0031716
                  77,            0.092668,            0.029794,          0.00065809,             0.01818,            0.039889,           0.0095617,           0.0024217,              0.1022,            0.048207,            0.050301,           0.0030841,           0.0030841,           0.0030841
                  78,            0.092406,            0.029538,            0.000641,            0.025708,            0.027827,           0.0087655,           0.0022023,             0.10194,             0.04821,            0.049875,           0.0029996,           0.0029996,           0.0029996
                  79,            0.091586,            0.029358,          0.00062815,            0.024075,              0.0277,            0.009244,           0.0023116,             0.10216,            0.047926,            0.050121,           0.0029179,           0.0029179,           0.0029179
                  80,            0.092152,            0.029377,          0.00062584,            0.021414,            0.030829,           0.0094792,           0.0023347,             0.10218,            0.047915,            0.049854,           0.0028394,           0.0028394,           0.0028394
                  81,            0.092656,            0.029479,          0.00063786,            0.016901,            0.045432,           0.0096329,           0.0023248,             0.10155,             0.04834,            0.049698,           0.0027639,           0.0027639,           0.0027639
                  82,              0.0936,            0.029455,          0.00063542,            0.016046,            0.044908,            0.009128,           0.0022498,              0.1015,            0.048498,            0.049821,           0.0026917,           0.0026917,           0.0026917
                  83,            0.094053,            0.029815,          0.00064422,            0.016679,            0.051038,           0.0093557,           0.0020974,             0.10183,            0.048531,            0.052119,           0.0026227,           0.0026227,           0.0026227
                  84,            0.092978,            0.029823,          0.00068736,            0.017951,             0.04941,           0.0089878,           0.0020433,             0.10213,            0.048549,            0.052965,            0.002557,            0.002557,            0.002557
                  85,            0.094434,            0.029654,          0.00067015,            0.021694,            0.030567,           0.0083989,           0.0020836,             0.10224,            0.048447,            0.052599,           0.0024948,           0.0024948,           0.0024948
                  86,            0.092289,              0.0296,          0.00065859,             0.02104,             0.03285,           0.0092032,           0.0021234,              0.1022,            0.048983,            0.051473,            0.002436,            0.002436,            0.002436
                  87,            0.092144,            0.029461,           0.0006616,            0.022165,            0.034545,           0.0089411,           0.0022346,             0.10216,            0.048646,            0.051687,           0.0023807,           0.0023807,           0.0023807
                  88,            0.090999,            0.029583,          0.00065471,             0.01722,            0.045952,           0.0090469,           0.0020928,             0.10204,            0.049079,            0.051328,            0.002329,            0.002329,            0.002329
                  89,            0.089344,            0.029531,          0.00063908,            0.020892,            0.034414,           0.0086958,           0.0020735,             0.10222,            0.048913,            0.052194,           0.0022809,           0.0022809,           0.0022809
                  90,            0.090372,            0.029508,          0.00059215,             0.02101,            0.032719,           0.0090564,           0.0020727,             0.10203,            0.049169,            0.051864,           0.0022365,           0.0022365,           0.0022365
                  91,            0.090323,            0.028884,          0.00059518,            0.021186,            0.033239,           0.0086577,           0.0020733,             0.10204,            0.048883,            0.052807,           0.0021958,           0.0021958,           0.0021958
                  92,            0.090602,            0.028811,          0.00056675,            0.020723,            0.039369,           0.0095057,           0.0023798,             0.10205,            0.048867,            0.052855,           0.0021588,           0.0021588,           0.0021588
                  93,            0.090972,            0.028692,          0.00055302,            0.023701,            0.033307,           0.0095534,           0.0023808,             0.10189,            0.049022,            0.052786,           0.0021257,           0.0021257,           0.0021257
                  94,            0.091288,            0.028457,           0.0005549,            0.021065,            0.032524,           0.0095508,           0.0024378,             0.10203,              0.0489,            0.053049,           0.0020963,           0.0020963,           0.0020963
                  95,            0.092126,            0.028411,          0.00053762,            0.023268,            0.031023,           0.0095911,             0.00237,             0.10226,             0.04879,            0.053639,           0.0020709,           0.0020709,           0.0020709
                  96,            0.092934,             0.02841,            0.000559,            0.017384,            0.049085,           0.0097748,           0.0024735,              0.1023,             0.04893,            0.053756,           0.0020492,           0.0020492,           0.0020492
                  97,            0.093014,            0.028283,          0.00055834,             0.01902,            0.049216,            0.010809,            0.002567,             0.10218,            0.049051,            0.053433,           0.0020315,           0.0020315,           0.0020315
                  98,            0.094199,            0.028449,          0.00056239,            0.017852,            0.046802,            0.010203,           0.0024675,             0.10222,            0.049276,            0.053633,           0.0020178,           0.0020178,           0.0020178
                  99,            0.093786,             0.02842,           0.0005618,            0.016844,            0.047127,           0.0095756,           0.0022984,             0.10214,              0.0496,            0.053783,           0.0020079,           0.0020079,           0.0020079
