               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.024989,           0.0017028,           0.0005425,              0.5791,             0.15071,            0.050559,           0.0090383,            0.048387,           0.0012983,            0.001388,           0.0091284,           0.0091284,            0.010028
                  62,            0.023263,           0.0017511,          0.00054495,            0.081259,             0.18868,            0.047169,           0.0090163,            0.049441,           0.0012559,           0.0013696,           0.0091861,           0.0091861,           0.0091861
                  63,            0.023391,           0.0016477,          0.00052562,             0.58522,             0.23585,            0.056531,           0.0095676,            0.050325,           0.0012138,           0.0013763,           0.0091861,           0.0091861,           0.0091861
                  64,            0.022809,           0.0016456,          0.00051655,             0.07888,             0.16981,            0.045143,           0.0074542,            0.050373,           0.0012457,           0.0013645,           0.0091606,           0.0091606,           0.0091606
                  65,            0.023601,           0.0016039,          0.00050881,            0.078052,             0.16928,            0.052138,           0.0079991,            0.048701,           0.0012964,             0.00135,           0.0091348,           0.0091348,           0.0091348
                  66,            0.024692,           0.0015833,          0.00051409,            0.074549,             0.17925,             0.04621,            0.007813,            0.047514,           0.0013269,           0.0012791,           0.0091086,           0.0091086,           0.0091086
                  67,            0.024036,           0.0016432,          0.00050963,            0.089398,             0.23585,            0.065996,             0.01215,            0.045481,           0.0014378,           0.0013026,           0.0090821,           0.0090821,           0.0090821
                  68,            0.024514,           0.0015927,          0.00050772,             0.12112,             0.15984,            0.075104,            0.013047,             0.04772,           0.0013339,           0.0012856,           0.0090552,           0.0090552,           0.0090552
                  69,            0.024524,           0.0015704,          0.00050194,            0.082616,             0.19811,            0.056305,           0.0093733,            0.047378,           0.0013856,           0.0013074,            0.009028,            0.009028,            0.009028
                  70,            0.024241,           0.0015644,          0.00051542,            0.097991,             0.22537,            0.060781,            0.010216,            0.048798,            0.001348,           0.0013168,           0.0090004,           0.0090004,           0.0090004
                  71,            0.022724,           0.0016737,          0.00052336,             0.59122,             0.24421,            0.066502,             0.01365,            0.049364,           0.0012171,           0.0013199,           0.0089726,           0.0089726,           0.0089726
                  72,            0.023074,           0.0015669,          0.00051375,            0.073543,             0.18868,            0.043564,           0.0093253,            0.051702,           0.0011858,           0.0012669,           0.0089444,           0.0089444,           0.0089444
                  73,            0.022436,           0.0015368,          0.00049507,             0.57716,             0.22552,            0.058112,           0.0094819,            0.050464,           0.0011936,           0.0012763,           0.0089159,           0.0089159,           0.0089159
                  74,            0.022745,            0.001543,          0.00048551,              0.5974,             0.18868,            0.062485,            0.011232,            0.047982,           0.0012986,            0.001246,            0.008887,            0.008887,            0.008887
